event_date,user_pseudo_id,country,device_category,first_arrival_time,first_purchase_time,duration_to_purchase_minutes
2020-12-09,18352719.3439042,India,desktop,2020-12-09 08:37:16.166776 UTC,2020-12-09 08:58:55.085590 UTC,21.63
2020-12-09,76769290.7382777,United States,desktop,2020-12-09 01:17:30.979306 UTC,2020-12-09 01:39:02.756695 UTC,21.52
2020-12-09,76881246.6635124,India,mobile,2020-12-09 08:19:15.924746 UTC,2020-12-09 08:40:30.958869 UTC,21.25
2020-12-09,6354182.0340556,Italy,desktop,2020-12-09 10:57:42.707618 UTC,2020-12-09 11:18:45.502432 UTC,21.03
2020-12-09,4773984.34951235,India,desktop,2020-12-09 17:48:31.130055 UTC,2020-12-09 18:07:35.657019 UTC,19.07
2020-12-09,4738947.94384715,United States,desktop,2020-12-09 16:04:33.531691 UTC,2020-12-09 16:23:28.154169 UTC,18.9
2020-12-09,32916395.5650273,Singapore,desktop,2020-12-09 16:53:05.528280 UTC,2020-12-09 17:10:52.321375 UTC,17.77
2020-12-09,16742325.1460084,Italy,mobile,2020-12-09 07:37:13.087868 UTC,2020-12-09 07:54:41.759455 UTC,17.47
2020-12-09,10172849.5375293,Sweden,desktop,2020-12-09 07:14:24.354453 UTC,2020-12-09 07:31:52.105600 UTC,17.45
2020-12-09,28471582.5014474,Portugal,mobile,2020-12-09 03:28:44.848685 UTC,2020-12-09 03:46:10.065340 UTC,17.42
2020-12-09,47731614.5840289,United States,desktop,2020-12-09 13:29:56.174715 UTC,2020-12-09 13:47:16.197618 UTC,17.33
2020-12-09,78412371.3141968,United States,mobile,2020-12-09 07:23:45.256667 UTC,2020-12-09 07:40:37.283522 UTC,16.87
2020-12-09,5002058.41072381,United States,tablet,2020-12-09 07:20:58.199378 UTC,2020-12-09 07:37:47.911937 UTC,16.82
2020-12-09,73788836.6647022,United States,mobile,2020-12-09 18:39:01.576310 UTC,2020-12-09 18:55:43.543500 UTC,16.68
2020-12-09,8435794.68721771,Canada,desktop,2020-12-09 06:34:12.158944 UTC,2020-12-09 06:50:50.068859 UTC,16.62
2020-12-09,76282145.6467825,France,desktop,2020-12-09 09:08:02.387466 UTC,2020-12-09 09:24:14.574546 UTC,16.2
2020-12-09,5187937.67385245,China,desktop,2020-12-09 01:30:59.851645 UTC,2020-12-09 01:46:09.919642 UTC,15.17
2020-12-09,13285520.2959269,United States,desktop,2020-12-09 10:50:17.830518 UTC,2020-12-09 11:04:42.742443 UTC,14.4
2020-12-09,44080603.5651121,United States,mobile,2020-12-09 22:37:45.868930 UTC,2020-12-09 22:51:47.624792 UTC,14.02
2020-12-09,55182047.5260548,France,desktop,2020-12-09 03:07:15.105647 UTC,2020-12-09 03:21:06.012557 UTC,13.83
2020-12-09,17270185.4245519,Germany,desktop,2020-12-09 01:52:41.841149 UTC,2020-12-09 02:06:26.003487 UTC,13.73
2020-12-09,6849736.67016655,United States,mobile,2020-12-09 19:35:46.104190 UTC,2020-12-09 19:49:12.852727 UTC,13.43
2020-12-09,83961186.489226,Spain,mobile,2020-12-09 22:00:07.375767 UTC,2020-12-09 22:13:21.816002 UTC,13.23
2020-12-09,3233712.03550073,United States,mobile,2020-12-09 05:26:28.313556 UTC,2020-12-09 05:39:04.360567 UTC,12.6
2020-12-09,27433238.819979,United States,mobile,2020-12-09 19:24:10.965375 UTC,2020-12-09 19:35:57.052111 UTC,11.77
2020-12-09,85394891.9561309,United States,mobile,2020-12-09 16:14:21.290364 UTC,2020-12-09 16:25:48.968628 UTC,11.45
2020-12-09,8533898109.86422,United States,mobile,2020-12-09 05:38:40.605032 UTC,2020-12-09 05:50:07.354436 UTC,11.43
2020-12-09,48713927.3135258,United States,desktop,2020-12-09 02:27:43.404857 UTC,2020-12-09 02:39:09.001980 UTC,11.42
2020-12-09,4705602.51171731,Turkey,desktop,2020-12-09 17:33:16.392768 UTC,2020-12-09 17:43:38.273512 UTC,10.35
2020-12-09,77925772.4472848,United States,desktop,2020-12-09 20:19:11.597385 UTC,2020-12-09 20:29:29.703753 UTC,10.3
2020-12-09,54571089.7076275,Japan,mobile,2020-12-09 02:28:03.963112 UTC,2020-12-09 02:38:08.428754 UTC,10.07
2020-12-09,72227997.0657116,United States,desktop,2020-12-09 07:09:54.437026 UTC,2020-12-09 07:19:37.957127 UTC,9.72
2020-12-09,5161034.10949542,Germany,mobile,2020-12-09 03:14:31.813228 UTC,2020-12-09 03:24:09.705312 UTC,9.62
2020-12-09,7945395.81971137,United States,desktop,2020-12-09 11:29:23.827915 UTC,2020-12-09 11:38:32.817109 UTC,9.13
2020-12-09,34302730.6446909,United States,mobile,2020-12-09 17:27:18.646870 UTC,2020-12-09 17:36:24.919765 UTC,9.1
2020-12-09,37788537.8066322,United States,desktop,2020-12-09 21:26:35.858043 UTC,2020-12-09 21:35:38.673620 UTC,9.03
2020-12-09,39049092.9395215,United Kingdom,desktop,2020-12-09 18:49:00.927781 UTC,2020-12-09 18:57:46.659998 UTC,8.75
2020-12-09,2543812.19528636,United States,desktop,2020-12-09 14:45:15.119662 UTC,2020-12-09 14:53:54.198963 UTC,8.65
2020-12-09,7595660.4464003,Poland,desktop,2020-12-09 03:52:01.528785 UTC,2020-12-09 04:00:18.214896 UTC,8.27
2020-12-09,56113189.2026367,Taiwan,desktop,2020-12-09 18:53:23.149110 UTC,2020-12-09 19:01:33.205823 UTC,8.17
2020-12-09,44446265.4202947,United States,mobile,2020-12-09 07:19:57.638385 UTC,2020-12-09 07:27:35.762762 UTC,7.63
2020-12-09,88898171.1110922,Canada,desktop,2020-12-09 05:06:00.059243 UTC,2020-12-09 05:13:19.434343 UTC,7.32
2020-12-09,43259288.590579,El Salvador,desktop,2020-12-09 19:43:32.202190 UTC,2020-12-09 19:50:35.433739 UTC,7.05
2020-12-09,29538225.3205476,United States,tablet,2020-12-09 19:24:21.441620 UTC,2020-12-09 19:31:25.263823 UTC,7.05
2020-12-09,59219545.0213652,United States,desktop,2020-12-09 11:35:46.876864 UTC,2020-12-09 11:42:28.380307 UTC,6.68
2020-12-09,69394153.6174338,United States,desktop,2020-12-09 07:28:43.466032 UTC,2020-12-09 07:35:15.123167 UTC,6.52
2020-12-09,80690641.6797441,United States,mobile,2020-12-09 22:24:47.091306 UTC,2020-12-09 22:31:16.955292 UTC,6.48
2020-12-09,46864690.7092927,United Kingdom,mobile,2020-12-09 00:58:31.377806 UTC,2020-12-09 01:04:38.591920 UTC,6.12
2020-12-09,1336873.93849136,India,desktop,2020-12-09 07:47:19.323526 UTC,2020-12-09 07:52:08.714305 UTC,4.82
2020-12-09,6136308840.67009,United States,desktop,2020-12-09 14:03:59.083815 UTC,2020-12-09 14:08:48.304615 UTC,4.82
2020-12-09,35563232.09199,United States,desktop,2020-12-09 10:29:23.989304 UTC,2020-12-09 10:34:12.785913 UTC,4.8
2020-12-09,6810577.5817571,Uruguay,tablet,2020-12-09 10:23:58.930216 UTC,2020-12-09 10:28:29.751015 UTC,4.5
2020-12-09,43332866.6587062,United States,desktop,2020-12-09 04:46:57.729403 UTC,2020-12-09 04:50:34.325365 UTC,3.6
2020-12-10,4070503.94736057,India,desktop,2020-12-10 00:00:32.098203 UTC,2020-12-10 21:12:25.885251 UTC,1271.88
2020-12-10,35982193.4567496,South Korea,mobile,2020-12-10 02:42:36.082980 UTC,2020-12-10 19:38:30.028830 UTC,1015.88
2020-12-10,31733645.3711323,Germany,desktop,2020-12-10 00:42:39.979243 UTC,2020-12-10 15:47:28.873729 UTC,904.8
2020-12-10,42973705.2604123,United States,desktop,2020-12-10 02:16:58.886839 UTC,2020-12-10 16:12:05.445039 UTC,835.1
2020-12-10,74208315.1089315,United States,mobile,2020-12-10 02:16:58.628804 UTC,2020-12-10 14:19:13.439643 UTC,722.23
2020-12-10,32985797.1699921,Taiwan,desktop,2020-12-10 12:54:16.645038 UTC,2020-12-10 23:48:03.377062 UTC,653.77
2020-12-10,76568713.5662041,United States,desktop,2020-12-10 01:43:38.153295 UTC,2020-12-10 12:14:50.432361 UTC,631.2
2020-12-10,6989932.88325341,China,desktop,2020-12-10 08:04:19.107262 UTC,2020-12-10 18:03:20.488858 UTC,599.02
2020-12-10,4496984646.39382,Russia,desktop,2020-12-10 02:35:00.580400 UTC,2020-12-10 12:05:40.033581 UTC,570.65
2020-12-10,7477637.2776014,United States,desktop,2020-12-10 03:30:26.816976 UTC,2020-12-10 11:45:42.880627 UTC,495.27
2020-12-10,60359955.7443344,Japan,mobile,2020-12-10 03:31:46.441980 UTC,2020-12-10 10:52:29.534352 UTC,440.72
2020-12-10,6176511.01617571,India,desktop,2020-12-10 15:55:04.744241 UTC,2020-12-10 22:50:42.544562 UTC,415.62
2020-12-10,63378233.4846691,Singapore,desktop,2020-12-10 14:42:20.876697 UTC,2020-12-10 21:20:32.625701 UTC,398.18
2020-12-10,3112347.13885263,United States,desktop,2020-12-10 00:01:44.523548 UTC,2020-12-10 05:53:25.994807 UTC,351.68
2020-12-10,6901273.58380406,United States,desktop,2020-12-10 07:20:49.026507 UTC,2020-12-10 12:52:10.715080 UTC,331.35
2020-12-10,80120305.1144725,Japan,desktop,2020-12-10 19:14:55.826752 UTC,2020-12-10 23:27:36.792517 UTC,252.67
2020-12-10,3006717593.40396,China,mobile,2020-12-10 00:27:08.123703 UTC,2020-12-10 04:06:53.457628 UTC,219.75
2020-12-10,8318901.18629221,United States,desktop,2020-12-10 09:54:25.131354 UTC,2020-12-10 13:32:28.240124 UTC,218.05
2020-12-10,73143977.4968623,United States,desktop,2020-12-10 08:26:04.044493 UTC,2020-12-10 11:54:23.906018 UTC,208.32
2020-12-10,36091629.1274862,Turkey,desktop,2020-12-10 03:16:02.523306 UTC,2020-12-10 06:41:50.849944 UTC,205.8
2020-12-10,8388141.032866,Ireland,mobile,2020-12-10 13:25:28.776141 UTC,2020-12-10 16:29:53.736919 UTC,184.4
2020-12-10,60082841.6448395,Japan,desktop,2020-12-10 02:49:14.799395 UTC,2020-12-10 05:42:39.970951 UTC,173.42
2020-12-10,6034317.45617079,(not set),mobile,2020-12-10 02:12:41.734629 UTC,2020-12-10 05:05:34.111441 UTC,172.87
2020-12-10,3958978.42217051,Germany,mobile,2020-12-10 07:46:07.073931 UTC,2020-12-10 09:52:47.257842 UTC,126.67
2020-12-10,7266315847.39334,Russia,desktop,2020-12-10 13:33:18.127083 UTC,2020-12-10 15:26:31.049989 UTC,113.2
2020-12-10,51071588.2298808,United States,mobile,2020-12-10 21:52:54.331792 UTC,2020-12-10 23:13:26.554284 UTC,80.53
2020-12-10,28887365.2174306,United States,desktop,2020-12-10 18:37:55.334230 UTC,2020-12-10 19:52:34.897404 UTC,74.65
2020-12-10,93726689.1651052,United States,mobile,2020-12-10 06:31:44.569016 UTC,2020-12-10 07:40:50.724339 UTC,69.1
2020-12-10,50054690.0206427,Thailand,desktop,2020-12-10 01:28:25.653435 UTC,2020-12-10 02:36:38.831154 UTC,68.22
2020-12-10,64939560.5306054,China,mobile,2020-12-10 16:42:22.770746 UTC,2020-12-10 17:49:53.666559 UTC,67.5
2020-12-10,75897668.9066103,United States,desktop,2020-12-10 09:34:48.662614 UTC,2020-12-10 10:34:31.641244 UTC,59.7
2020-12-10,6952489.38057812,Spain,desktop,2020-12-10 03:06:44.192995 UTC,2020-12-10 04:03:26.146716 UTC,56.68
2020-12-10,8112206.8437064,Latvia,mobile,2020-12-10 06:39:21.934288 UTC,2020-12-10 07:30:26.544377 UTC,51.07
2020-12-10,55194119.6469234,India,mobile,2020-12-10 09:06:37.600781 UTC,2020-12-10 09:57:26.836179 UTC,50.82
2020-12-10,88765980.1821355,United States,desktop,2020-12-10 17:12:32.265037 UTC,2020-12-10 17:58:25.249039 UTC,45.87
2020-12-10,7307937.97361381,Canada,desktop,2020-12-10 16:59:26.072315 UTC,2020-12-10 17:42:42.675521 UTC,43.27
2020-12-10,19051578.9987004,Japan,desktop,2020-12-10 02:11:20.015274 UTC,2020-12-10 02:53:56.289291 UTC,42.6
2020-12-10,39887388.4118342,United States,mobile,2020-12-10 14:38:46.236815 UTC,2020-12-10 15:21:16.565711 UTC,42.5
2020-12-10,5542571.2196139,United States,mobile,2020-12-10 21:22:25.600410 UTC,2020-12-10 22:03:56.938650 UTC,41.52
2020-12-10,36617700.9924531,Taiwan,desktop,2020-12-10 07:31:24.119277 UTC,2020-12-10 08:11:34.032187 UTC,40.15
2020-12-10,84288512.1820202,United States,mobile,2020-12-10 10:50:09.588410 UTC,2020-12-10 11:28:52.229472 UTC,38.7
2020-12-10,1540308157.412,United States,desktop,2020-12-10 14:43:00.177013 UTC,2020-12-10 15:20:18.449820 UTC,37.3
2020-12-10,33228466.7506889,United States,desktop,2020-12-10 01:09:58.234955 UTC,2020-12-10 01:45:47.453870 UTC,35.82
2020-12-10,8692137.53044367,India,desktop,2020-12-10 10:32:38.664196 UTC,2020-12-10 11:08:02.785797 UTC,35.4
2020-12-10,40953348.8523432,India,mobile,2020-12-10 14:05:01.990148 UTC,2020-12-10 14:39:59.561980 UTC,34.95
2020-12-10,7859149.74669355,United States,desktop,2020-12-10 06:20:47.211800 UTC,2020-12-10 06:53:44.735984 UTC,32.95
2020-12-10,87252370.8743434,Canada,desktop,2020-12-10 05:54:46.568584 UTC,2020-12-10 06:26:09.520872 UTC,31.37
2020-12-10,4987157.95478099,United States,desktop,2020-12-10 11:08:56.194135 UTC,2020-12-10 11:39:57.425292 UTC,31.02
2020-12-10,45644670.7272314,Germany,tablet,2020-12-10 07:37:06.418450 UTC,2020-12-10 08:08:01.076623 UTC,30.9
2020-12-10,66893006.194299,United States,desktop,2020-12-10 18:09:05.280400 UTC,2020-12-10 18:39:29.025577 UTC,30.38
2020-12-10,1996506.7082614,United States,mobile,2020-12-10 07:32:21.585267 UTC,2020-12-10 08:02:28.318343 UTC,30.1
2020-12-10,6149712.21440796,India,mobile,2020-12-10 13:45:29.554416 UTC,2020-12-10 14:14:59.070850 UTC,29.48
2020-12-10,47731614.5840289,United States,desktop,2020-12-10 10:10:58.324988 UTC,2020-12-10 10:38:40.924721 UTC,27.7
2020-12-10,1213730.95903067,India,tablet,2020-12-10 09:02:05.849042 UTC,2020-12-10 09:28:48.829410 UTC,26.7
2020-12-10,6491610.40225505,Germany,desktop,2020-12-10 10:16:31.745319 UTC,2020-12-10 10:43:10.152928 UTC,26.63
2020-12-10,7011382.83626747,United States,desktop,2020-12-10 23:28:47.062544 UTC,2020-12-10 23:54:33.854809 UTC,25.77
2020-12-10,8278411.74232204,United States,desktop,2020-12-10 17:07:54.672599 UTC,2020-12-10 17:33:35.505291 UTC,25.67
2020-12-10,57746120.581054,United States,mobile,2020-12-10 14:20:55.101599 UTC,2020-12-10 14:46:16.296036 UTC,25.35
2020-12-10,59044937.5350894,United Kingdom,desktop,2020-12-10 22:16:27.743553 UTC,2020-12-10 22:40:40.614226 UTC,24.2
2020-12-10,7982465.75649164,United States,desktop,2020-12-10 01:54:06.931065 UTC,2020-12-10 02:17:50.782495 UTC,23.72
2020-12-10,84385511.3999029,Ukraine,mobile,2020-12-10 07:23:32.294980 UTC,2020-12-10 07:46:10.376403 UTC,22.63
2020-12-10,7185915.0641916,India,mobile,2020-12-10 07:31:02.477152 UTC,2020-12-10 07:53:33.975894 UTC,22.52
2020-12-10,28108956.4390354,United States,desktop,2020-12-10 18:29:33.321039 UTC,2020-12-10 18:50:45.440112 UTC,21.2
2020-12-10,44589429.9068358,China,desktop,2020-12-10 23:29:27.629788 UTC,2020-12-10 23:49:26.354727 UTC,19.97
2020-12-10,5483935.06403201,Pakistan,desktop,2020-12-10 16:22:17.224494 UTC,2020-12-10 16:42:05.962087 UTC,19.8
2020-12-10,17829165.8694191,Turkey,desktop,2020-12-10 18:32:27.852405 UTC,2020-12-10 18:52:04.479200 UTC,19.6
2020-12-10,1516904.83254597,Tunisia,desktop,2020-12-10 20:03:32.790505 UTC,2020-12-10 20:23:05.722062 UTC,19.53
2020-12-10,22960903.4572081,United States,mobile,2020-12-10 22:44:21.925168 UTC,2020-12-10 23:03:19.679299 UTC,18.95
2020-12-10,7752642.51554198,United States,desktop,2020-12-10 04:32:22.063875 UTC,2020-12-10 04:51:09.431019 UTC,18.78
2020-12-10,9216625.52372797,Denmark,desktop,2020-12-10 22:44:47.354323 UTC,2020-12-10 23:02:33.342303 UTC,17.75
2020-12-10,9957205.79752026,Spain,mobile,2020-12-10 07:17:45.095704 UTC,2020-12-10 07:34:17.572058 UTC,16.53
2020-12-10,29659184.3200898,Taiwan,desktop,2020-12-10 01:51:35.562079 UTC,2020-12-10 02:07:53.141443 UTC,16.28
2020-12-10,5278589.03304281,India,mobile,2020-12-10 16:43:18.563187 UTC,2020-12-10 16:58:13.579654 UTC,14.92
2020-12-10,90038379.9838021,Poland,desktop,2020-12-10 08:51:33.241365 UTC,2020-12-10 09:06:11.090842 UTC,14.62
2020-12-10,63322638.6145263,United States,desktop,2020-12-10 07:11:43.196827 UTC,2020-12-10 07:26:01.220932 UTC,14.3
2020-12-10,7021233.68767783,United States,mobile,2020-12-10 01:36:21.980393 UTC,2020-12-10 01:50:39.379296 UTC,14.28
2020-12-10,3285600.54393993,Canada,desktop,2020-12-10 11:31:37.804465 UTC,2020-12-10 11:45:41.998310 UTC,14.07
2020-12-10,5640270.2841313,Poland,desktop,2020-12-10 16:43:52.844789 UTC,2020-12-10 16:57:47.664876 UTC,13.9
2020-12-10,34228859.9056439,India,mobile,2020-12-10 13:33:37.045140 UTC,2020-12-10 13:47:19.705547 UTC,13.7
2020-12-10,3274035.78869718,United States,desktop,2020-12-10 00:04:14.920799 UTC,2020-12-10 00:17:31.744778 UTC,13.27
2020-12-10,4529327.17861712,United States,mobile,2020-12-10 00:57:12.686301 UTC,2020-12-10 01:10:26.805250 UTC,13.23
2020-12-10,4748147.08964635,United States,desktop,2020-12-10 06:15:03.321298 UTC,2020-12-10 06:28:09.698171 UTC,13.1
2020-12-10,16851116.6419517,United States,mobile,2020-12-10 22:09:50.381897 UTC,2020-12-10 22:22:49.270288 UTC,12.97
2020-12-10,23761519.9043529,United States,mobile,2020-12-10 04:57:43.183883 UTC,2020-12-10 05:10:36.438946 UTC,12.88
2020-12-10,55570200.4023713,United States,desktop,2020-12-10 03:08:28.942476 UTC,2020-12-10 03:21:04.262044 UTC,12.58
2020-12-10,90640042.4789797,Canada,mobile,2020-12-10 16:45:30.615503 UTC,2020-12-10 16:57:57.433787 UTC,12.43
2020-12-10,50471872.476933,Germany,mobile,2020-12-10 08:13:29.322844 UTC,2020-12-10 08:25:21.924211 UTC,11.87
2020-12-10,1983361950.04067,Canada,mobile,2020-12-10 15:09:14.898881 UTC,2020-12-10 15:20:44.605897 UTC,11.48
2020-12-10,5177505373.39132,United States,desktop,2020-12-10 07:17:59.095090 UTC,2020-12-10 07:28:53.897800 UTC,10.9
2020-12-10,88609982.3067509,Netherlands,desktop,2020-12-10 08:28:03.860652 UTC,2020-12-10 08:38:55.089633 UTC,10.85
2020-12-10,9963542.39789809,Slovenia,desktop,2020-12-10 23:27:24.461937 UTC,2020-12-10 23:38:07.242024 UTC,10.7
2020-12-10,85295549.1924048,United States,mobile,2020-12-10 17:47:50.223190 UTC,2020-12-10 17:58:13.991651 UTC,10.38
2020-12-10,2265258.03257694,United States,desktop,2020-12-10 18:33:56.989892 UTC,2020-12-10 18:44:09.248717 UTC,10.2
2020-12-10,16792960.6856169,United States,mobile,2020-12-10 22:12:30.762084 UTC,2020-12-10 22:22:34.227728 UTC,10.05
2020-12-10,10111055.8768683,Vietnam,mobile,2020-12-10 12:18:55.718750 UTC,2020-12-10 12:28:54.901943 UTC,9.98
2020-12-10,4769532.27240099,United Kingdom,mobile,2020-12-10 18:58:28.405634 UTC,2020-12-10 19:08:26.639605 UTC,9.97
2020-12-10,61103004.4108922,United States,mobile,2020-12-10 01:20:58.161907 UTC,2020-12-10 01:30:57.113642 UTC,9.97
2020-12-10,8633002.33392707,United States,desktop,2020-12-10 10:22:13.249229 UTC,2020-12-10 10:31:42.694191 UTC,9.48
2020-12-10,79509844.1081277,India,desktop,2020-12-10 16:10:57.155162 UTC,2020-12-10 16:20:25.929471 UTC,9.47
2020-12-10,4551285.50534984,Canada,mobile,2020-12-10 06:21:35.836093 UTC,2020-12-10 06:30:33.862640 UTC,8.97
2020-12-10,8407414.54618791,United States,mobile,2020-12-10 01:11:26.714256 UTC,2020-12-10 01:20:06.406651 UTC,8.65
2020-12-10,87666696.5302025,Thailand,desktop,2020-12-10 13:05:30.640097 UTC,2020-12-10 13:13:48.457464 UTC,8.28
2020-12-10,6524949.75765136,United States,desktop,2020-12-10 08:20:16.275116 UTC,2020-12-10 08:28:29.056755 UTC,8.2
2020-12-10,59495950.201958,Canada,desktop,2020-12-10 05:44:56.346261 UTC,2020-12-10 05:53:05.678530 UTC,8.15
2020-12-10,11394862.3475151,United States,desktop,2020-12-10 10:19:16.435728 UTC,2020-12-10 10:27:13.054847 UTC,7.93
2020-12-10,5729410.57172266,United States,desktop,2020-12-10 21:11:36.607464 UTC,2020-12-10 21:18:52.157378 UTC,7.25
2020-12-10,8182020.14651196,Spain,desktop,2020-12-10 21:20:57.619313 UTC,2020-12-10 21:27:54.899053 UTC,6.95
2020-12-10,12980467.858628,Germany,desktop,2020-12-10 12:52:50.732229 UTC,2020-12-10 12:59:48.589422 UTC,6.95
2020-12-10,25641126.8268292,United States,desktop,2020-12-10 00:00:17.825838 UTC,2020-12-10 00:07:08.591031 UTC,6.83
2020-12-10,6643240028.39073,India,mobile,2020-12-10 14:32:15.937031 UTC,2020-12-10 14:39:04.818946 UTC,6.8
2020-12-10,68913644.880166,United States,mobile,2020-12-10 01:07:54.393174 UTC,2020-12-10 01:14:30.462402 UTC,6.6
2020-12-10,54389014.0787674,India,mobile,2020-12-10 08:58:46.165216 UTC,2020-12-10 09:05:06.579473 UTC,6.33
2020-12-10,39077253.7899061,Australia,desktop,2020-12-10 04:20:39.671736 UTC,2020-12-10 04:26:31.507219 UTC,5.85
2020-12-10,1415699.23568659,Japan,mobile,2020-12-10 19:33:15.324395 UTC,2020-12-10 19:38:58.654742 UTC,5.72
2020-12-10,70947919.9290448,United States,desktop,2020-12-10 15:26:19.706095 UTC,2020-12-10 15:31:59.172027 UTC,5.65
2020-12-10,63264809.7446857,Colombia,desktop,2020-12-10 00:14:27.239337 UTC,2020-12-10 00:19:46.739410 UTC,5.32
2020-12-10,6372054.7429791,United States,mobile,2020-12-10 05:13:12.381070 UTC,2020-12-10 05:18:25.632947 UTC,5.22
2020-12-10,1353275.72982497,United States,mobile,2020-12-10 10:22:30.171168 UTC,2020-12-10 10:27:11.471178 UTC,4.68
2020-12-10,4406786.12888868,United States,mobile,2020-12-10 14:52:24.327748 UTC,2020-12-10 14:57:00.354775 UTC,4.6
2020-12-10,65958191.5856647,United Kingdom,desktop,2020-12-10 14:15:33.479036 UTC,2020-12-10 14:20:07.013402 UTC,4.55
2020-12-10,7468279.0238776,United States,mobile,2020-12-10 20:42:52.794385 UTC,2020-12-10 20:47:13.625916 UTC,4.33
2020-12-10,73478648.4870101,Brazil,mobile,2020-12-10 20:17:58.108810 UTC,2020-12-10 20:21:42.272651 UTC,3.73
2020-12-10,57342716.1787863,United States,desktop,2020-12-10 05:19:33.897136 UTC,2020-12-10 05:23:00.801983 UTC,3.43
2020-12-10,22419726.6739298,Mexico,desktop,2020-12-10 00:49:35.887596 UTC,2020-12-10 00:53:00.357350 UTC,3.4
2020-12-10,60695124.4742262,India,mobile,2020-12-10 10:22:19.415641 UTC,2020-12-10 10:25:37.529528 UTC,3.3
2020-12-10,10987967.4344965,India,desktop,2020-12-10 04:14:50.726131 UTC,2020-12-10 04:17:29.509466 UTC,2.63
2020-12-11,5120677.24545233,Finland,mobile,2020-12-11 01:29:44.543719 UTC,2020-12-11 21:55:19.867873 UTC,1225.58
2020-12-11,8350155.08134008,Russia,desktop,2020-12-11 06:37:49.559958 UTC,2020-12-11 23:55:16.721178 UTC,1037.45
2020-12-11,26045316.6076625,United States,desktop,2020-12-11 00:46:51.577866 UTC,2020-12-11 16:53:11.068337 UTC,966.32
2020-12-11,3036743.21999678,United States,mobile,2020-12-11 08:03:37.658790 UTC,2020-12-11 21:11:23.646241 UTC,787.75
2020-12-11,4894490.84221481,India,desktop,2020-12-11 02:59:40.708136 UTC,2020-12-11 15:02:42.768843 UTC,723.03
2020-12-11,2779060.15739479,United States,mobile,2020-12-11 14:24:57.793679 UTC,2020-12-11 22:47:43.752053 UTC,502.75
2020-12-11,18564648.4162352,Slovakia,desktop,2020-12-11 04:47:06.043198 UTC,2020-12-11 12:32:57.331738 UTC,465.85
2020-12-11,2184518.91714422,India,desktop,2020-12-11 06:21:57.698877 UTC,2020-12-11 13:47:37.187767 UTC,445.65
2020-12-11,89614760.071058,United States,desktop,2020-12-11 00:38:30.175616 UTC,2020-12-11 07:57:17.438072 UTC,438.78
2020-12-11,25314370.6701468,Mexico,tablet,2020-12-11 02:08:38.317178 UTC,2020-12-11 09:22:09.340125 UTC,433.52
2020-12-11,59662749.6696416,Canada,mobile,2020-12-11 13:34:45.229191 UTC,2020-12-11 18:20:42.833116 UTC,285.95
2020-12-11,5028681.21694043,United States,mobile,2020-12-11 02:33:51.226592 UTC,2020-12-11 07:17:52.649549 UTC,284.02
2020-12-11,7529108.36039474,United States,mobile,2020-12-11 07:31:12.790565 UTC,2020-12-11 12:02:01.784606 UTC,270.8
2020-12-11,30722025.0159475,Tunisia,desktop,2020-12-11 02:57:25.444308 UTC,2020-12-11 07:11:38.840200 UTC,254.22
2020-12-11,5869321.8775547,United States,desktop,2020-12-11 05:49:48.944192 UTC,2020-12-11 09:26:42.242420 UTC,216.88
2020-12-11,61381411.6432434,Turkey,desktop,2020-12-11 14:55:44.164631 UTC,2020-12-11 18:02:13.488497 UTC,186.48
2020-12-11,2922359.86782571,India,desktop,2020-12-11 20:47:44.060850 UTC,2020-12-11 23:51:31.832619 UTC,183.78
2020-12-11,35163365.552716,Bangladesh,desktop,2020-12-11 09:35:36.637709 UTC,2020-12-11 12:36:15.958012 UTC,180.65
2020-12-11,1186702.77226642,Egypt,mobile,2020-12-11 00:07:05.469574 UTC,2020-12-11 03:07:27.729285 UTC,180.37
2020-12-11,7248576.90564181,Taiwan,mobile,2020-12-11 15:54:07.742357 UTC,2020-12-11 18:40:21.436796 UTC,166.22
2020-12-11,6366425.03682025,Malaysia,desktop,2020-12-11 20:21:15.256292 UTC,2020-12-11 22:57:22.834946 UTC,156.12
2020-12-11,73999112.5658314,United States,mobile,2020-12-11 04:22:52.055078 UTC,2020-12-11 06:47:51.492714 UTC,144.98
2020-12-11,30920625.0665076,United States,desktop,2020-12-11 19:21:05.904467 UTC,2020-12-11 21:33:48.625738 UTC,132.7
2020-12-11,70587803.9229757,Turkey,mobile,2020-12-11 15:00:39.021917 UTC,2020-12-11 17:10:17.270376 UTC,129.63
2020-12-11,51789539.5027614,United States,desktop,2020-12-11 15:09:21.079561 UTC,2020-12-11 17:15:19.081026 UTC,125.97
2020-12-11,2013582.57217338,Canada,mobile,2020-12-11 00:13:02.842090 UTC,2020-12-11 02:18:17.584770 UTC,125.23
2020-12-11,4663569.83941198,Canada,desktop,2020-12-11 03:10:02.805627 UTC,2020-12-11 05:05:53.869262 UTC,115.85
2020-12-11,73347340.2924582,Puerto Rico,desktop,2020-12-11 20:35:13.809182 UTC,2020-12-11 22:19:52.907738 UTC,104.65
2020-12-11,30278968.0133142,India,mobile,2020-12-11 10:04:01.320156 UTC,2020-12-11 11:43:59.854477 UTC,99.97
2020-12-11,7275494.78111785,China,desktop,2020-12-11 06:23:49.335009 UTC,2020-12-11 08:02:44.016861 UTC,98.9
